ID,date_id,player_name,Age,Overall rating,Potential,name,Height,Weight,foot,Best overall,Best position,Growth,Joined,Loan date end,Value,Wage,Release clause,Total attacking,Crossing,Finishing,Heading accuracy,Short passing,Volleys,Total skill,Dribbling,Curve,FK Accuracy,Long passing,Ball control,Total movement,Acceleration,Sprint speed,Agility,Reactions,Balance,Total power,Shot power,Jumping,Stamina,Strength,Long shots,Total mentality,Aggression,Interceptions,Att. Position,Vision,Penalties,Composure,Total defending,Defensive awareness,Standing tackle,Sliding tackle,Total goalkeeping,GK Diving,GK Handling,GK Kicking,GK Positioning,GK Reflexes,Total stats,Base stats,Weak foot,Skill moves,Attacking work rate,Defensive work rate,International reputation,Body type,Real face,Pace / Diving,Shooting / Handling,Passing / Kicking,Dribbling / Reflexes,Defending / Pace,Physical / Positioning,Traits,PlayStyles,PlayStyles +,Number of playstyles,date,club_name,start_year,end_year
203782,240034,Ahmad Benali,31,70,70,Bari 19082023 ~ 2025,173,66,Right,72,/players?pn=18,0,"Jan 31, 2023",,€1.3M,€3K,€2M,287,56,59,39,73,60,342,70,60,67,71,74,407,83,70,92,73,89,331,66,61,79,58,67,319,54,58,69,71,67,71,131,31,46,54,43,8,8,5,9,13,1860,389,2,4,Medium,Medium,1,Lean (170-185),No,76,63,68,75,44,63,,FlairLong Shot Taker (CPU AI),,2,2024-03-27,Bari,2023.0,2025.0
188166,240034,Matt Phillips,32,70,70,West Bromwich Albion2016 ~ 2024,183,75,Right,70,/players?pn=16,0,"Jul 6, 2016",,€1.3M,€19K,€2.5M,318,74,66,54,66,58,327,72,74,50,61,70,357,73,74,74,69,67,354,75,74,59,76,70,283,54,32,68,68,61,67,128,49,45,34,66,14,16,16,10,10,1833,390,4,4,High,Medium,1,Stocky (170-185),Yes,74,68,67,71,43,67,,RapidInjury Prone,,2,2024-03-27,West Bromwich Albion,2016.0,2024.0
210951,240034,Edison Flores,29,70,70,Universitario2022 ~ 2027,170,70,Left,70,/players?pn=27,0,"Jul 1, 2022",,€1.6M,€850,€3.4M,296,67,63,39,68,59,328,72,66,56,64,70,379,76,78,79,67,79,319,65,60,70,60,64,262,28,36,68,68,62,65,101,38,38,25,60,12,10,12,13,13,1745,372,3,4,High,Low,1,Normal (170-),No,77,64,67,72,36,56,,TechnicalFlairTricksterLong Shot Taker (CPU AI),,4,2024-03-27,Universitario,2022.0,2027.0
236551,240034,Harry Darling,23,70,76,Swansea City2022 ~ 2025,189,82,Right,72,/players?pn=5,6,"Jun 18, 2022",,€2.3M,€13K,€4.8M,245,36,40,67,69,33,271,62,45,36,64,64,324,68,70,52,68,66,338,53,78,77,78,52,281,64,68,49,60,40,66,209,72,69,68,57,14,9,14,13,7,1725,377,4,2,High,Medium,1,Lean (185+),No,69,45,57,62,69,75,,Long Ball Pass,,1,2024-03-27,Swansea City,2022.0,2025.0
217096,240034,Joe Lumley,28,70,71,Southampton2023 ~ 2025,191,73,Right,70,/players?pn=0,1,"Aug 7, 2023",,€1.3M,€18K,€2.6M,88,18,12,19,24,15,96,19,15,13,26,23,234,43,46,30,64,51,236,56,63,38,63,16,147,33,25,19,53,17,28,59,20,19,20,352,71,65,74,68,74,1212,396,3,1,Medium,Medium,1,Lean (185+),No,71,65,74,74,44,68,,Far ThrowCross ClaimerRush Out,,3,2024-03-27,Southampton,2023.0,2025.0
223752,240034,Marlon Torres,27,70,73,Deportes Tolima2023 ~ 2025,180,70,Right,72,/players?pn=5,3,"Jul 1, 2023",,€1.8M,€1K,€2.7M,274,52,38-1,80,58-1,46,212,34,35,29,55+2,59,325,66,70,71,63,55,346,52,89,75,85,45,270,76,70,48,40-1,36-1,57,194,64,67,63,50,8,10,8,15,9,1671,359,2,2,Medium,High,1,Stocky (170-185),No,68,43,50,49,68,81,,Power HeaderBruiser,,2,2024-03-27,Deportes Tolima,2023.0,2025.0
256776,240034,Isaac Schmidt,23,70,76,St. Gallen2021 ~ 2026,172,68,Right,70,/players?pn=7,6,"Jun 25, 2021",,€2.4M,€6K,€4.1M,279,60,55,54,64,46,282,73,54,36,50,69,409,87,86,86,64,86,315,58,72,78,60,47,272,52,63,56,54,47,62,198,64,67,67,47,6,15,7,11,8,1802,397,2,3,High,Medium,1,Normal (170-185),No,86,53,57,73,64,64,,JockeyRapid,,2,2024-03-27,Gallen,2021.0,2026.0
270857,240034,Mateus Goncalo Espanha Fernandes,18,70,83,"EstorilJun 30, 2024On loan",178,72,Right,73,/players?pn=18,13,"Jul 1, 2020","Jun 30, 2024",€3.7M,€3K,€0,301,57,53,56,75,60,347,74,69,59,72,73,386,77,74,84,70,81,316,62,71,63,62,58,324,58,59,71,72,64,72,156,48,59,49,36,6,5,12,8,5,1866,393,4,4,High,Medium,1,Normal (170-185),No,75,58,69,75,54,62,,FlairPress Proven,,2,2024-03-27,EstorilJun,,
209417,240034,Radoslaw Murawski,29,70,70,Lech Poznań2021 ~ 2026,173,68,Right,70,/players?pn=10,0,"Jul 1, 2021",,€1.4M,€6K,€2M,286,58,53,59,68,48,323,66,58,61,68,70,380,80,73,82,64,81,347,65,72,88,60,62,336,84,68,51,67,66,66,195,64,67,64,54,9,9,16,14,6,1921,405,3,3,High,High,1,Lean (170-185),No,76,58,65,69,65,72,,Tiki TakaJockey,,2,2024-03-27,,2021.0,2026.0
222729,240034,Gustavo Da Silva Sousa,29,70,70,Shanghai Port2024 ~ 2025,189,83,Right,70,/players?pn=25,0,"Feb 12, 2024",,€1.6M,€15K,€2.5M,316,41,73,75,55,72,275,64,56,43,44,68,326,72,77,59,62,56,371,71,90,60,88,62,292,80,19,71,50,72,67,57,12,21,24,59,14,10,9,16,10,1696,362,4,3,High,Low,1,Normal (185+),No,75,70,49,64,24,80,,Power HeaderAerial,,2,2024-03-27,Shanghai Port,2024.0,2025.0
224265,240034,Joe Williams,26,70,73,Bristol City2020 ~ 2024,185,80,Right,71,/players?pn=10,3,"Aug 20, 2020",,€1.9M,€17K,€3.8M,301,60,53,54,72,62,320,69,58,54,71,68,312,61,56,63,65,67,309,63,62,64,62,58,324,84,66,50,65,59,63,210,68,71,71,52,14,9,10,10,9,1828,383,2,3,Medium,High,1,Normal (185+),Yes,58,57,66,68,67,67,,Long Ball PassSlide TackleInjury Prone,,3,2024-03-27,Bristol City,2020.0,2024.0
248073,240034,Stefan Tarnovanu,23,70,80,FCSB2020 ~ 2024,197,87,Right,70,/players?pn=0,10,"Jan 1, 2020",,€3.1M,€6K,€4.8M,73,13,15,12,16,17,86,18,11,12,29,16,280,56,53,57,66,48,213,49,62,29,55,18,124,16,21,19,55,13,32,39,18,11,10,344,68,65,65,73,73,1159,399,2,1,Medium,Medium,1,Normal (185+),No,68,65,65,73,55,73,,Cross Claimer,,1,2024-03-27,FCSB,2020.0,2024.0
251401,240034,Tanguy Coulibaly,22,70,77,Montpellier2023 ~ 2026,179,78,Left,71,/players?pn=16,7,"Dec 4, 2023",,€3.2M,€11K,€7M,296,66,68,38,65,59,311,79,68,41,47,76,377,81,77,85,50,84,282,61,62,63,60,36,295,63,38,66,66,62,56,127,48,42,37,45,8,12,5,6,14,1733,379,3,4,Medium,High,1,Normal (170-185),Yes,79,59,62,76,42,61,,TechnicalFlair,,2,2024-03-27,Montpellier,2023.0,2026.0
252937,240034,Yann Gboho,22,70,76,Toulouse2024 ~ 2026,173,63,Right,71,/players?pn=12,6,"Jan 8, 2024",,€2.6M,€11K,€5.7M,299,62,63,50,65,59,324,77,61,53,59,74,377,79,72,81,68,77,301,64,63,65,53,56,270,50,30,66,64,60,70,104,34,36,34,56,7,15,11,13,10,1731,367,2,3,Medium,Medium,1,Lean (170-185),No,75,62,63,76,35,56,,Incisive PassTechnicalFlair,,3,2024-03-27,Toulouse,2024.0,2026.0
263690,240034,Eros Mancuso,24,70,73,Estudiantes2022 ~ 2024,171,76,Right,72,/players?pn=2,3,"Jul 1, 2022",,€2M,€7K,€3.2M,254,69,30,48,69,38,291,69,52,50,48,72,378,74,78,72,69,85,331,65,66,84,70,46,309,72,62,69,64,42,65,196,64,67,65,48,7,6,14,10,11,1807,390,2,2,High,Medium,1,Normal (170-185),No,76,43,63,71,63,74,,Long ThrowLong Shot Taker (CPU AI),,2,2024-03-27,Estudiantes,2022.0,2024.0
230410,240034,Renato Peter Mestres Silveira,31,70,70,São Paulo2023 ~ 2026,170,70,Right,70,/players?pn=12,0,"Jun 26, 2023",,€1.3M,€19K,€2.5M,284,69,68,36,71,40,314,73,58,50,60,73,366,78,77,78,69,64,303,64,52,72,49,66,234,37,32,55,58,52,51,103,36,31,36,60,15,6,11,14,14,1664,365,3,3,Medium,Medium,1,Stocky (170-),No,77,64,65,72,34,53,,Injury Prone,,1,2024-03-27,o Paulo,2023.0,2026.0
236810,240034,Alberto Quiles Piosa,28,70,70,Albacete2023 ~ 2025,188,70,Right,71,/players?pn=25,0,"Jul 4, 2023",,€1.6M,€6K,€2.6M,346,62,77,78,68,61,298,70,54,35,67,72,325,65,67,60,75,58,314,60,75,65,56,58,297,62,22,77,67,69,70,80,28,25,27,49,9,9,15,9,7,1709,359,3,3,Medium,Medium,1,Lean (185+),No,66,69,64,69,31,60,,,,0,2024-03-27,Albacete,2023.0,2025.0
240138,240034,Williams Riveros,30,70,70,Universitario2023 ~ 2024,186,84,Right,70,/players?pn=5,0,"Jan 24, 2023",,€1.3M,€700,€2.8M,254,44,41,68,66,35,219,40,33,31,49,66,303,57,58,61,65,62,304,44,77,71,83,29,264,66,70,32,36,60,56,206,69,70,67,54,6,12,9,14,13,1604,345,2,2,Low,High,1,Lean (185+),No,58,39,50,53,69,76,,Power HeaderBruiser,,2,2024-03-27,Universitario,2023.0,2024.0
263947,240034,Antony Alves Santos,21,70,77,Portland Timbers2023 ~ 2026,178,66,Right,71,/players?pn=12,7,"Aug 3, 2023",,€3.2M,€4K,€5.4M,293,65,66,47,62,53,315,74,59,50,60,72,381,89,88,76,66,62,269,58,67,48,56,40,253,40,23,66,62,62,67,127,41,38,48,55,6,11,15,12,11,1693,369,3,3,Medium,Medium,1,Lean (170-185),No,88,58,62,72,38,51,,TechnicalFlair,,2,2024-03-27,Portland Timbers,2023.0,2026.0
228363,240034,Joris Kramer,26,70,73,Go Ahead Eagles2023 ~ 2026,187,76,Left,72,/players?pn=5,3,"Jul 1, 2023",,€1.8M,€6K,€2.7M,215,27,27,68,59,34,234,45,41,34,54,60,291,58,67,58,58,50,315,58,81,67,75,34,263,75,74,34,34,46,54,208,74,69,65,44,6,8,7,11,12,1570,340,2,2,Medium,Medium,1,Normal (185+),No,63,36,45,52,71,73,,,,0,2024-03-27,Go Ahead Eagles,2023.0,2026.0
263180,240034,Tai Baribo,25,70,73,Philadelphia Union2023 ~ 2025,181,79,Right,72,/players?pn=25,3,"Aug 2, 2023",,€2.1M,€5K,€3.3M,304,36,74,66,60,68,270,66,56,44,38,66,353,72,72,72,68,69,362,73,77,73,71,68,279,61,12,74,61,71,71,68,17,31,20,47,12,11,5,13,6,1683,357,3,3,Medium,Medium,1,Normal (170-185),No,72,72,51,67,25,70,,,,0,2024-03-27,Philadelphia Union,2023.0,2025.0
238860,240034,Jadson Silva De Morais,31,70,70,Shandong Taishan2022 ~ 2024,186,80,Right,70,/players?pn=5,0,"Mar 15, 2022",,€1.1M,€11K,€1.7M,220,20,32,72,63,33,213,42,20,25,67,59,309,57,70,59,65,58,308,45,81,65,84,33,253,71,69,39,41,33,68,207,69,70,68,49,10,15,6,12,6,1559,345,3,2,Medium,Medium,1,Normal (185+),No,64,35,47,52,70,77,,Power HeaderSlide TackleBruiserAerialLeadership,,5,2024-03-27,Shandong Taishan,2022.0,2024.0
256524,240034,Joaquin Garcia,21,70,77,Vélez Sarsfield2019 ~ 2025,182,76,Right,71,/players?pn=2,7,"Dec 30, 2019",,€3.1M,€6K,€5.3M,263,63,35,57,70,38,276,70,44,31,61,70,383,80,84,78,64,77,309,50,73,85,64,37,293,72,59,58,61,43,53,196,62,66,68,37,9,7,6,9,6,1757,388,3,3,Medium,Medium,1,Normal (170-185),No,82,40,62,70,63,71,,Injury Prone,,1,2024-03-27,lez Sarsfield,2019.0,2025.0
263693,240034,Vicente Taborda,22,70,81,Boca Juniors2022 ~ 2026,175,71,Right,72,/players?pn=18,11,"Jun 6, 2022",,€3.6M,€9K,€6.1M,328,62,72,62,72,60,317,70,62,50,66,69,345,70,72,70,66,67,341,69,70,71,65,66,300,50,54,71,70,55,66,138,53,55,30,46,11,11,6,11,7,1815,392,3,3,High,Low,1,Normal (170-185),No,71,69,67,69,52,64,,Incisive Pass,,1,2024-03-27,Boca Juniors,2022.0,2026.0
274445,240034,Karim Konate,19,70,84,Salzburg2022 ~ 2027,178,68,Right,72,/players?pn=25,14,"Jul 1, 2022",,€3.8M,€7K,€8.1M,283,32,69,74,60,48,323,75,51,74,52,71,378,85,86,72,63,72,344,67,81,70,58,68,278,49,33,70,66,60,63,104,36,38,30,61,9,10,13,14,15,1771,379,3,3,Medium,High,1,Normal (170-185),No,86,67,55,72,39,60,,Rapid,,1,2024-03-27,Salzburg,2022.0,2027.0
276493,240034,Santiago Mourino,21,70,83,"Real ZaragozaJun 30, 2024On loan",183,76,Right,72,/players?pn=5,13,"Jul 6, 2023","Jun 30, 2024",€3.7M,€16K,€0,223,37,32,71,61,22,204,40,35,31,48,50,338,66,71,65,67,69,318,55,82,71,80,30,263,75,66,42,51,29,62,208,65,74,69,47,14,7,10,8,8,1601,349,3,2,Medium,Medium,1,Normal (170-185),No,69,36,49,49,69,77,,,,0,2024-03-27,Real ZaragozaJun,,
235021,240034,Luigi Canotto,29,70,70,"CosenzaJun 30, 2024On loan",178,71,Right,70,/players?pn=23,0,"Aug 4, 2021","Jun 30, 2024",€1.6M,€9K,€0,302,68,70,43,71,50,303,72,54,44,64,69,366,73,73,74,66,80,283,66,52,61,49,55,291,67,38,72,64,50,65,121,41,42,38,47,13,6,6,10,12,1713,371,5,3,High,Low,1,Lean (170-185),No,73,64,66,71,41,56,,Technical,,1,2024-03-27,CosenzaJun,,
239117,240034,Alexandru Baluta,29,70,70,FCSB2023 ~ 2025,166,67,Right,70,/players?pn=23,0,"Jul 1, 2023",,€1.6M,€11K,€2.2M,333,65,66,68,69,65,334,70,63,65,65,71,402,84,83,85,64,86,347,69,79,68,65,66,316,68,48,66,69,65,67,138,43,50,45,40,6,10,10,6,8,1910,405,4,3,Medium,Medium,1,Normal (170-),No,83,67,67,72,49,67,,RapidTrivela,,2,2024-03-27,FCSB,2023.0,2025.0
216334,240034,Pieter Gerkens,28,70,70,Gent2023 ~ 2027,180,72,Right,70,/players?pn=14,0,"Jul 1, 2023",,€1.6M,€13K,€2.4M,353,72,70,77,70,64,335,66,71,61,68,69,315,59,48,63,75,70,351,71,72,82,56,70,353,72,67,77,70,67,73,189,68,64,57,54,12,10,10,9,13,1950,394,3,3,High,High,1,Lean (170-185),No,53,70,70,68,66,67,,,,0,2024-03-27,Gent,2023.0,2027.0
238862,240034,Lucas Possignolo,29,70,71,Zhejiang2022 ~ 2026,188,80,Right,71,/players?pn=5,1,"Apr 19, 2022",,€1.5M,€6K,€2.4M,243,29,34,71,64,45,219,43,37,36,51,52,283,52,48,60,67,56,306,53,77,68,79,29,246,73,72,20,31,50,58,207,68,70,69,53,12,14,8,14,5,1557,328,2,2,Medium,High,1,Normal (185+),No,50,37,46,50,70,75,,Long Ball PassJockeyBlockAerial,,4,2024-03-27,Zhejiang,2022.0,2026.0
263439,240034,Paulo Guilherme Goncalves Bernardo,21,70,80,"CelticJun 30, 2024On loan",184,78,Right,72,/players?pn=18,10,"Feb 2, 2020","Jun 30, 2024",€3.6M,€6K,€0,317,54,65,58,72,68,328,72,65,52,64,75,358,69,75,68,72,74,377,79,72,79,75,72,319,74,56,66,66,57,74,202,60,72,70,40,11,5,9,10,5,1941,419,4,3,Medium,Medium,1,Normal (170-185),No,72,69,65,73,64,76,,Technical,,1,2024-03-27,CelticJun,,
224271,240034,Thomas Goiginger,30,70,70,Osnabrück2024 ~ 2024,181,69,Right,70,/players?pn=12,0,"Feb 1, 2024",,€1.5M,€8K,€2.3M,317,69,72,49,68,59,338,70,71,65,64,68,355,74,73,73,65,70,317,72,61,62,57,65,297,57,37,71,70,62,65,99,34,28,37,43,9,10,9,7,8,1766,372,3,4,High,Medium,1,Lean (170-185),No,73,69,68,69,35,58,,RapidFlair,,2,2024-03-27,ck,2024.0,2024.0
233999,240034,Jairo Ralph Farnias Almeida,23,70,70,Internacional2023 ~ 2026,179,76,Left,70,/players?pn=0,0,"Jun 26, 2023",,€1.4M,€9K,€2.7M,49,11,7,7,18,6,52,7,11,10,15,9,312,52,58,66,71,65,210,52,60,34,58,6,122,35,11,11,51,14,60,28,7,10,11,344,64,68,69,68,75,1117,398,3,1,Medium,Medium,1,Normal (170-185),No,64,68,69,75,54,68,,,,0,2024-03-27,Internacional,2023.0,2026.0
261647,240034,Andrew Omobamidele,21,70,79,Nottingham Forest2023 ~ 2028,190,78,Right,72,/players?pn=5,9,"Sep 1, 2023",,€3.3M,€20K,€6.9M,209,25,24,68,65,27,221,53,36,15,58,59,324,74,72,63,63,52,289,42,83,67,81,16,254,69,69,41,50,25,63,210,70,71,69,40,8,10,7,8,7,1547,351,3,2,Medium,High,1,Normal (185+),Yes,73,27,49,57,70,75,,,,0,2024-03-27,Nottingham Forest,2023.0,2028.0
262416,240034,Francisco Jorge Tavares Oliveira,23,70,76,"FamalicãoJun 30, 2024On loan",179,72,Right,71,/players?pn=12,6,"Jan 18, 2022","Jun 30, 2024",€2.5M,€27K,€0,311,70,68,52,63,58,317,75,66,47,59,70,375,83,87,73,64,68,314,73,72,59,64,46,257,35,31,65,61,65,64,98,36,30,32,60,14,12,7,15,12,1732,375,3,3,High,Medium,1,Normal (170-185),Yes,85,64,63,72,34,57,,Rapid,,1,2024-03-27,oJun,,
221456,240034,Reece Burke,26,70,73,Luton Town2021 ~ 2026,189,81,Right,72,/players?pn=5,3,"Jul 1, 2021",,€1.8M,€22K,€3.7M,242,50,27,70,65,30,241,62,32,23,63,61,311,62,71,62,68,48,310,54,74,69,73,40,262,67,70,40,45,40,64,212,70,72,70,47,12,9,7,11,8,1625,360,3,2,High,Medium,1,Normal (185+),Yes,67,36,54,61,71,71,,Injury Prone,,1,2024-03-27,Luton Town,2021.0,2026.0
163600,240034,John Ruddy,36,70,70,Birmingham City2022 ~ 2024,193,97,Right,70,/players?pn=0,0,"Jul 14, 2022",,€180K,€5K,€342K,69,14,7,12,25,11,83,11,13,13,23,23,196,38,43,23,70,22,239,53,64,36,71,15,118,24,22,15,39,18,53,33,11,11,11,347,68,68,71,70,70,1085,387,3,1,Medium,Medium,1,Stocky (185+),Yes,68,68,71,70,40,70,,Cross ClaimerSolid PlayerTeam Player,,3,2024-03-27,Birmingham City,2022.0,2024.0
229648,240034,Jules Van Cleemput,26,70,73,Sporting Charleroi2020 ~ 2024,183,73,Right,72,/players?pn=5,3,"Oct 5, 2020",,€1.8M,€8K,€2.8M,251,71,17,63,64,36,283,67,47,35,64,70,340,77,66,66,63,68,302,47,87,62,73,33,311,72,70,62,65,42,67,215,73,71,71,60,10,14,11,13,12,1762,375,3,2,Medium,Medium,1,Stocky (170-185),No,71,31,63,68,71,71,,Injury Prone,,1,2024-03-27,Sporting Charleroi,2020.0,2024.0
245264,240034,Mikkel Kaufmann,22,70,76,FC Union Berlin2023 ~ 2026,190,82,Right,72,/players?pn=25,6,"Jul 1, 2023",,€2.6M,€17K,€4.9M,312,51,69,66,63,63,265,65,49,39,43,69,360,79,89,67,68,57,368,73,83,73,77,62,256,45,18,73,56,64,65,62,23,22,17,56,14,12,10,6,14,1679,368,3,3,High,High,1,Normal (185+),No,85,68,54,66,25,70,,Rapid,,1,2024-03-27,FC Union Berlin,2023.0,2026.0
231185,240034,Gabriel Osho,24,70,77,Luton Town2020 ~ 2024,185,70,Right,72,/players?pn=5,7,"Nov 18, 2020",,€3M,€19K,€6.6M,249,56,24,70,65,34,246,62,34,24,61,65,332,70,73,60,66,63,289,42,79,70,77,21,267,68,68,44,41,46,59,209,70,71,68,50,9,6,14,15,6,1642,363,3,2,High,Medium,1,Normal (185+),Yes,72,30,54,63,70,74,,,,0,2024-03-27,Luton Town,2020.0,2024.0
242449,240034,Johan Caballero,25,70,73,Águilas Doradas2023 ~ 2024,180,72,Right,71,/players?pn=12,3,"Jan 13, 2023",,€2.1M,€2K,€3.1M,289,66,68,43,66,46,289,73,45,40,59,72,379,81,87,84,56,71,324,61,65,74,64,60,268,54,40,73,55,46,54,125,55,39,31,57,7,14,8,14,14,1731,388,3,3,High,Medium,1,Lean (170-185),No,84,63,60,72,44,65,,Rapid,,1,2024-03-27,guilas Doradas,2023.0,2024.0
234514,240034,Oualid El Hajjam,32,70,70,Le Havre2022 ~ 2026,181,72,Right,70,/players?pn=3,0,"Jul 16, 2022",,€1.1M,€10K,€2.2M,268,63,35,66,69,35,306,66,69,38,67,66,338,67,70,67,67,67,336,59,74,76,71,56,294,70,70,61,60,33,69,206,70,69,67,51,6,13,11,13,8,1799,385,3,3,Medium,Medium,1,Normal (170-185),No,69,45,64,66,69,72,,InterceptSlide Tackle,,2,2024-03-27,Le Havre,2022.0,2026.0
238098,240034,Soon Min Lee,29,70,70,Daejeon Citizen2024 ~ 2027,177,70,Right,71,/players?pn=10,0,"Jan 19, 2024",,€1.6M,€6K,€2M,286,53,57,48,71,57,317,65,58,56,66,72,359,71,65,74,68,81,361,64,67,91,71,68,327,73,72,61,68,53,58,206,66,71,69,39,9,6,12,5,7,1895,406,3,2,Medium,High,1,Normal (170-185),No,68,61,65,69,67,76,,InterceptAnticipateRelentlessLong Shot Taker (CPU AI)Team Player,,5,2024-03-27,Daejeon Citizen,2024.0,2027.0
239378,240034,Kaj Sierhuis,25,70,75,Fortuna Sittard2023 ~ 2026,180,83,Right,72,/players?pn=25,5,"Aug 2, 2023",,€2.4M,€9K,€3.8M,320,46,71,70,64,69,310,68,60,63,48,71,304,48,68,48,69,71,371,72,74,73,84,68,280,62,20,71,58,69,70,70,36,19,15,51,13,8,12,8,10,1706,358,3,3,Medium,Low,1,Stocky (170-185),No,59,70,57,67,29,76,,Injury Prone,,1,2024-03-27,Fortuna Sittard,2023.0,2026.0
190738,240034,Havard Nielsen,29,70,70,Hannover 962022 ~ 2024,187,82,Right,71,/players?pn=25,0,"Jul 1, 2022",,€1.6M,€16K,€2.6M,350,66,73,70,72,69,308,71,64,39,63,71,335,66,70,66,70,63,371,73,78,79,77,64,310,66,54,67,69,54,72,117,48,36,33,72,13,15,15,16,13,1863,396,4,3,Medium,Medium,1,Normal (185+),Yes,68,70,67,70,46,75,,Aerial,,1,2024-03-27,Hannover,2022.0,2024.0
202771,240034,Joe Newell,30,70,70,Hibernian2019 ~ 2025,185,71,Left,70,/players?pn=14,0,"Jul 1, 2019",,€1.5M,€6K,€2.6M,320,72,57,57,72,62,350,69,74,64,70,73,309,55,59,59,65,71,351,66,69,81,76,59,337,73,67,65,70,62,73,196,65,67,64,55,10,14,7,13,11,1918,398,2,3,Medium,Medium,1,Lean (185+),No,57,60,71,69,65,76,,Dead BallLong Ball PassPress ProvenLong Throw,,4,2024-03-27,Hibernian,2019.0,2025.0
236308,240034,Riccardo Marchizza,25,70,73,Frosinone2023 ~ 2026,186,80,Left,71,/players?pn=5,3,"Jul 13, 2023",,€1.9M,€7K,€3.6M,256,70,27,66,67,26,265,64,53,22,60,66,314,58,66,59,69,62,303,55,71,65,72,40,275,64,70,56,51,34,66,207,69,70,68,55,15,11,10,12,7,1675,361,3,2,Medium,High,1,Normal (185+),No,62,37,60,64,69,69,,,,0,2024-03-27,Frosinone,2023.0,2026.0
240660,240034,Mehdi Leris,25,70,73,Stoke City2023 ~ 2026,186,78,Right,72,/players?pn=18,3,"Aug 22, 2023",,€2.1M,€15K,€4.1M,324,63,66,64,70,61,331,74,62,58,65,72,324,65,70,62,68,59,347,64,73,72,73,65,319,55,62,68,72,62,69,182,60,60,62,46,9,6,13,10,8,1873,401,3,3,High,Medium,1,Normal (185+),No,68,65,67,71,61,69,,,,0,2024-03-27,Stoke City,2023.0,2026.0
279317,240034,Piero Oyanadir,27,70,70,Cienciano2024 ~ 2028,179,72,Left,72,/players?pn=25,0,"Jan 11, 2024",,€1.7M,€700,€3.7M,331,61,70,72,63,65,321,72,63,59,55,72,394,85,77,80,70,82,376,71,90,75,76,64,293,66,31,73,59,64,60,97,26,35,36,51,11,12,11,9,8,1863,392,3,3,High,Low,1,Normal (170-185),No,81,69,60,73,35,74,,,,0,2024-03-27,Cienciano,2024.0,2028.0
243477,240034,Tomas Badaloni,23,70,77,Godoy Cruz2017 ~ 2024,186,82,Left,72,/players?pn=25,7,"Jul 1, 2017",,€3.2M,€6K,€5.4M,314,44,69,78,59,64,268,62,45,45,46,70,298,57,63,58,67,53,377,77,85,64,83,68,265,44,23,74,56,68,55,67,31,15,21,54,14,10,9,11,10,1643,344,3,3,High,Low,1,Normal (185+),No,60,70,52,63,28,71,,Power Header,,1,2024-03-27,Godoy Cruz,2017.0,2024.0
229654,240034,Gerard Valentin Sancho,29,70,70,Huesca2022 ~ 2026,177,75,Right,70,/players?pn=12,0,"Jan 27, 2022",,€1.6M,€7K,€2.6M,251,63,58,40,61,29,308,79,69,30,60,70,403,90,89,91,61,72,318,51,68,80,68,51,279,64,60,62,57,36,59,190,63,65,62,42,8,10,8,6,10,1791,407,3,3,High,Medium,1,Normal (170-185),Yes,89,53,59,75,61,70,,RapidQuick StepLong ThrowInjury Prone,,4,2024-03-27,Huesca,2022.0,2026.0
243222,240034,Bartosz Slisz,24,70,75-2,Atlanta United2024 ~ 2028,180,76,Right,72,/players?pn=14,5,"Jan 31, 2024",,€2.4M,€5K,€3.8M,304,54,54,63,75,58,312,66,58,50,70,68,344,70,70,64,69,71,335,52,71,91,65,56,321,72,72,64,66,47,70,189,63,66,60,44,14,5,12,8,5,1849,395,3,3,High,Medium,1,Normal (170-185),No,70,54,66,67,65,73,,InterceptRelentlessSolid Player,,3,2024-03-27,Atlanta United,2024.0,2028.0
189462,240034,Junior Hoilett,33,70,70,Aberdeen2024 ~ 2024,175,69,Right,71,/players?pn=23,0,"Feb 16, 2024",,€1M,€6K,€1.8M,327,71,65,56,67,68,342,73,70,65,61,73,390,83,72,83,67,85,339,74,75,55,66,69,315,67,50,66,67,65,68,138,44,49,45,50,11,10,9,11,9,1901,398,3,3,High,High,2,Normal (170-185),Yes,77,68,67,74,48,64,,FlairPress ProvenLong Shot Taker (CPU AI)Team Player,,4,2024-03-27,Aberdeen,2024.0,2024.0
272407,240034,Cheick Keita,20,70,80,"BastiaJun 30, 2024On loan",185,80,Right,72,/players?pn=5,10,"Oct 23, 2022","Jun 30, 2024",€3.3M,€9K,€0,212,33,25,72,59,23,209,49,31,26,47,56,251,49,49,40,70,43,280,47,73,62,74,24,241,73,71,29,28,40,69,211,69,73,69,40,5,6,10,6,13,1444,316,3,2,Medium,Medium,1,Lean (185+),No,49,30,43,52,71,71,,,,0,2024-03-27,BastiaJun,,
175895,240034,Vadis Odjidja Ofoe,34,70,70,Hajduk Split2023 ~ 2024,185,79,Right,70,/players?pn=14,0,"Jul 12, 2023",,€725K,€650,€1.6M,352,71,64,67,80,70,357,68,68,72,74,75,254,47,38,48,58,63,347,74,71,55,80,67,342,69,63,67,73,70,79,193,64,65,64,59,10,16,11,13,9,1904,387,4,3,High,Medium,1,Normal (185+),Yes,42,67,75,68,64,71,,Long Shot Taker (CPU AI)Early Crosser (CPU AI)Injury Prone,,3,2024-03-27,Hajduk Split,2023.0,2024.0
